Vote_ID,Iniciative_ID,Título,Proposed_By,TextLink
127671,304310,"Procede à execução de um conjunto de regulamentos europeus sobre serviços e infraestruturas financeiros, promovendo a sua plena aplicação em Portugal",V,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d4463335a6a63774e5467744e6a566c5a533030595759354c5467354e475174596a45785a544579596a59774d3259334c6d52765933673d&fich=077f7058-65ee-4af9-894d-b11e12b603f7.docx&Inline=true
127676,304392,"Aprova o estatuto da carreira de investigação científica, o regime comum das carreiras próprias de investigação científica em regime de direito privado e o regime transitório da carreira de investigação científica",BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e474d774e5442694f475574596a51304e4330304f546c684c54677a5a4467744d474a6c4e6d466a4e7a67794e57566d4c6d52765933673d&fich=4c050b8e-b444-499a-83d8-0be6ac7825ef.docx&Inline=true
127678,263834,"Recomenda ao Governo a abertura de concurso para a contratação de doutorados em posições permanentes da Carreira de Investigação Científica na Fundação para a Ciência e a Tecnologia, I.P., destinado aos técnicos superiores doutorados",PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576597a5531597a55324f5459744d5459314e4330305a6d59314c5467314e7a45744d6a646d4d574a694f474d314d6a4a6b4c6d52765933673d&fich=c55c5696-1654-4ff5-8571-27f1bb8c522d.docx&Inline=true
127680,273892,Recomenda ao Governo que proceda à revisão da situação laboral em que se encontram os Técnicos Superiores Doutorados,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a55355957466a4d4451744f5463794e5330304e544d324c546b304d3259744d7a4d78597a5a6c5a574a684e7a41324c6d52765933673d&fich=b59aac04-9725-4536-943f-331c6eeba706.docx&Inline=true
127681,304204,Recomenda a regulamentação do Fundo de Emergência para a Habitação,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a4751334f474d304e7a4574597a566b595330305957566d4c5745314f445574596a646d4d324d315a4463304e44426d4c6d52765933673d&fich=dd78c471-c5da-4aef-a585-b7f3c5d7440f.docx&Inline=true
127682,304389,Recomenda a criação da carreira especial de apoio à ciência e tecnologia,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e7a51774f44457759574d745a444a685a6930304d7a55344c574668593259744d3255324e4451784e474e6c5a57526c4c6d52765933673d&fich=740810ac-d2af-4358-aacf-3e64414ceede.docx&Inline=true
127684,263887,"Recomenda ao Governo que garanta condições de bem-estar, salubridade e segurança no local de trabalho aos profissionais da PSP e da GNR",BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4455774e6d4930596d5974597a4d77596930304f44646a4c5745354d324d744e7a6b7a5a47466a4d5459784e6d59314c6d52765933673d&fich=4506b4bf-c30b-487c-a93c-793dac1616f5.docx&Inline=true
127685,304382,"Garante a isenção das custas processuais, alterando o Regulamento das Custas Processuais",PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d7a59775a6a426a4f54417459325a6b4e6930304e6a63304c5467304f474574597a526d4e6d526c597a4532595449354c6d52765933673d&fich=360f0c90-cfd6-4674-848a-c4f6dec16a29.docx&Inline=true
127686,263890,"Recomenda ao Governo o desenvolvimento, implementação e reforço de políticas relativas à condição das Forças de Segurança em matéria de alojamento e habitação, saúde mental e formação, em diálogo com as associações representativas dos seus profissionais",PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a474a684f546b334e5467744f5451324e6930304e4451354c574a694d4445745a6a6b7a5a4441794d6d49354e544e6b4c6d52765933673d&fich=dba99758-9466-4449-bb01-f93d022b953d.docx&Inline=true
127687,314392,Reforça o enquadramento penal para os crimes de agressão contra forças de segurança e outros agentes de serviço público assim como isenta os respetivos processos das Custas Processuais,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576593249344d44686c4e3255744d575933596930304e5751794c546c6d597a55744e54677a4f54686c4d5452684e32526d4c6d52765933673d&fich=cb808e7e-1f7b-45d2-9fc5-58398e14a7df.docx&Inline=true
127689,263868,Recomenda ao Governo a revisão da tabela de gratificados da PSP,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e544a685a4755344d7a4d744e545132596930304e6a6b314c574577595441745a6a6b31593255324d5755305a4468684c6d52765933673d&fich=52ade833-546b-4695-a0a0-f95ce61e4d8a.docx&Inline=true
127690,263869,Pela Prevenção do Suicídio nas Forças de Segurança,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a5755344f54466a595755744d54686d4f5330304e44686b4c5745354f574d745a6a4d304f444e684d6a55324d47466b4c6d52765933673d&fich=ee891cae-18f9-448d-a99c-f3483a2560ad.docx&Inline=true
127691,304386,Pela eliminação da taxa devida pelo procedimento da candidatura de ingresso na magistratura,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f546b324e324a6b4d3255744d5459794e7930304d444a6a4c546c6c597a41744d4752684d47517a595749315a475a6b4c6d52765933673d&fich=9967bd3e-1627-402c-9ec0-0da0d3ab5dfd.docx&Inline=true
127692,273914,"Recomenda ao Governo a criação da carreira de técnico de reinserção, da Direção-Geral de Reinserção e Serviços Prisionais",PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a42694e6a5a695a6d59744d474a6d4d7930304f446b334c5746685a445574597a566a597a646a5932466b5a6a51354c6d52765933673d&fich=60b66bff-0bf3-4897-aad5-c5cc7ccadf49.docx&Inline=true
127693,314393,"Reforça a formação dos magistrados, alterando a Lei n.º 2/2008, de 14 de Janeiro",CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d446468595449344d3251744d4463354e4330304d3249794c546b355a4755744e44686b4e44566d4d44457a596a67794c6d52765933673d&fich=07aa283d-0794-43b2-99de-48d45f013b82.docx&Inline=true
127694,273973,Recomenda ao Governo a revisão da Tabela de Honorários dos serviços prestados por Advogados no sistema de acesso ao Direito e aos Tribunais,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576597a41324f474d784e6a4d744e546b774e4330304e4756694c574a6b4e324d744e6a466b4e544d31595467794d324d774c6d52765933673d&fich=c068c163-5904-44eb-bd7c-61d535a823c0.docx&Inline=true
127695,314405,Aprova a atualização do Plano Nacional Energia e Clima 2030,V,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6d4a6a4d6d566c593251744d475a6a4d5330304d444e684c574a684e6a51744e7a67324f546c6a4d446b354d5759794c6d52765933673d&fich=fbc2eecd-0fc1-403a-ba64-78699c0991f2.docx&Inline=true
127696,283995,Recomenda ao Governo que proceda com urgência à atualização da tabela de honorários dos serviços jurídicos prestados pelos advogados no âmbito do apoio judiciário,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d445a6b5a5749785a6a4d744f446378597930304d44646d4c546c6b4e544d744e6a426d4f5441774e6a6b334e7a4a6b4c6d52765933673d&fich=06deb1f3-871c-407f-9d53-60f90069772d.docx&Inline=true
127697,263679,"Antecipa a data para a meta da neutralidade climática, em linha com as orientações previstas na Lei de bases do clima (Primeira alteração à Lei n.º 98/2021, de 31 de dezembro, que define as bases da política do clima)",BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a4463774e7a4d7a59546374596d46684e4330304d5441774c57466a4f474d74595463774e7a67795a4755784f57566b4c6d527659773d3d&fich=d70733a7-baa4-4100-ac8c-a70782de19ed.doc&Inline=true
127698,273962,"Recomenda ao Governo que invista no Programa “Do Sol ao Sal” destinado à criação de uma fileira de produção de energia renovável e de baterias sustentáveis, em particular baterias de ião de sódio",L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f474577596a4d31595449745a44566b4e4330305a5445344c5745794d6d59744f54646b4d444a6a4e575a695932566b4c6d52765933673d&fich=8a0b35a2-d5d4-4e18-a22f-97d02c5fbced.docx&Inline=true
127699,304388,"Recomenda a inclusão de medidas específicas sobre a proteção, conservação e restauro dos ecossistemas marinhos no
Plano Nacional de Energia e Clima 2030",L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6d5535596d466d4d6a6774597a566c5a4330304e6d59774c546c684e4463744e544e6d59324a694d32566b595455314c6d52765933673d&fich=6e9baf28-c5ed-46f0-9a47-53fcbb3eda55.docx&Inline=true
127702,304229,Recomenda ao Governo medidas de proteção e de reconhecimento aos ex-trabalhadores da mina da urgeiriça e aos seus familiares,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a544d785a54646d596a41744e6d51774e433030596a426c4c5746695a6a4d74593249314d7a67354e54557a5a6d56684c6d52765933673d&fich=e31e7fb0-6d04-4b0e-abf3-cb5389553fea.docx&Inline=true
127705,304294,"Recomenda ao Governo a adoção de medidas adicionais de dignificação e proteção dos mineiros da Urgeiriça, dos seus familiares e da memória desta comunidade mineira",PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6d55335a575a6d5a4467744e6a63314d5330304d474d7a4c5749345a544174593249774e324a694d5749794d324d794c6d52765933673d&fich=6e7effd8-6751-40c3-b8e0-cb07bb1b23c2.docx&Inline=true
127716,304275,Recomenda ao Governo a realização do estudo de soluções para o reforço da oferta de transporte ferroviário integrado entre Lordelo e Guimarães,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f57526c596a41304d5449744d6a466d4e5330304d5459314c5745775a444574595455794f444d354e32566d4f5745314c6d52765933673d&fich=9deb0412-21f5-4165-a0d1-a528397ef9a5.docx&Inline=true
127717,304145,"Recomenda ao Governo que, sem prejuízo das necessárias dragagens, seja garantida a reconfiguração do Porto de Mar de Vila Praia de Âncora",PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d545a6d4d324d354f4751744e7a49774e7930304d7a51314c546b77593259744d6a55794d6a4a6c593259354d47526b4c6d52765933673d&fich=16f3c98d-7207-4345-90cf-25222ecf90dd.docx&Inline=true
127718,304270,Recomenda ao Governo a requalificação do Portinho de Mar de Vila Praia de Âncora (PMVPA),CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d5755314d546c695a5463745a5442684d7930305a57526c4c5467775a4467744d5759334e5749335a6d45775a5467324c6d52765933673d&fich=1e519be7-e0a3-4ede-80d8-1f75b7fa0e86.docx&Inline=true
127719,273934,Recomenda ao Governo a criação de um Grupo de Trabalho que vise a avaliação da necessidade de adaptação da legislação nacional às novas exigências europeias relativas aos sistemas de bloqueio da ignição sensíveis ao álcool,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a526b5a54426a4e4755745954646c4e6930304e7a56684c5745324e7a6774593249334e6d59325a6a59334f4463344c6d52765933673d&fich=64de0c4e-a7e6-475a-a678-cb76f6f67878.docx&Inline=true
127720,304287,Recomenda ao Governo que apoie os agricultores cujas explorações foram atingidas pela tempestade Kirk,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4463785a4445324e3259744e6d51314f5330305a5468684c57466c4e544974596d49344e475531597a4d794d7a41334c6d52765933673d&fich=871d167f-6d59-4e8a-ae52-bb84e5c32307.docx&Inline=true
127721,304326,Pela internalização dos trabalhadores e das trabalhadoras do call center no Instituto da Segurança Social,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e446b7a4d6a6469596a63744d6d4d315a4330304d5467324c5749354d6a63744d4745335a4463354f5759354e47566b4c6d527659773d3d&fich=49327bb7-2c5d-4186-b927-0a7d799f94ed.doc&Inline=true
127740,304274,Recomenda ao Governo a alteração das regras para a emissão de atestados de residência pelas juntas de freguesia,PSD,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596d4a694d7a646d4e5467744e3251784f5330304e7a52694c546b334e4467744e6d4a685a47566d5a44426a4f44566d4c6d52765933673d&fich=bbb37f58-7d19-474b-9748-6badefd0c85f.docx&Inline=true
127755,314461,Deslocação do Presidente da República aos Estados Unidos da América,R,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a59784d7a677a4e4449744e6d5a6a4d5330304e7a49354c57466d4d475174595751314e6d597a4f4463304e6a5a6c4c6d527659773d3d&fich=f6138342-6fc1-4729-af0d-ad56f387466e.doc&Inline=true
127831,314467,"Reforça os direitos das mulheres no acesso à interrupção voluntária da gravidez e à sua autodeterminação  (Alteração ao Código Penal e segunda alteração à Lei n.º 16/2007, de 17 de abril)",PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e5749304d47566a4e5455744d54677a4e7930304e57557a4c5468684d4441744e44566d4d4759305a6a41784e475a6a4c6d52765933673d&fich=5b40ec55-1837-45e3-8a00-45f0f4f014fc.docx&Inline=true
127832,314469,"Reforça o apoio dado às mulheres que recorrem à consulta prévia de IVG e densifica direito de objeção de consciência dos profissionais de saúde, procedendo à alteração à Lei n.º 16/2007, de 17 de abril",PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a474a6d4f446b32597a6b744d324a6c595330304f446c6a4c574a6a5a444974596a51304e324531597a646a4d5445774c6d52765933673d&fich=dbf896c9-3bea-489c-bcd2-b447a5c7c110.docx&Inline=true
127833,314472,"Altera a Lei 16/2007, de 17 de abril, densificando o acesso à informação relevante das grávidas para a formação de uma decisão livre, consciente e responsável e reforçando o regime do exercício do direito individual de objeção de consciência dos médicos e demais profissionais de saúde",CDS-PP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d32517a597a59355a5441744d5749334e7930304f5468694c5745354d3249744d5749344d7a67324f446377596d45304c6d52765933673d&fich=3d3c69e0-1b77-498b-a93b-1b8386870ba4.docx&Inline=true
127835,314476,"Pelo alargamento do prazo da interrupção voluntária da gravidez e aprofundamento da Lei n.º 16/2007, de 17 de abril",L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e5441304e57517959546b744d44566b5a4330304d4445344c5467304d475574596d5131597a4d304e44646b4f5463304c6d52765933673d&fich=5045d2a9-05dd-4018-840e-bd5c3447d974.docx&Inline=true
127836,314480,Pela garantia de proteção à mulher grávida e ao nascituro em todas as fases e circunstâncias e o reforço da informação sobre redes de apoio e cuidados,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a446b35597a41794d47517459544d3459693030595441334c5745354d7a6b744e4456695a6d4d354d6a4931596a63784c6d52765933673d&fich=d99c020d-a38b-4a07-a939-45bfc9225b71.docx&Inline=true
127837,314466,Cumprir o direito de acesso à Interrupção Voluntária da Gravidez (IVG),PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6a55774f47517a4e6a67745a4459324d6930304e5749784c546c6b4e5449744f44646d4f44557a4d7a67334d3259354c6d52765933673d&fich=2508d368-d662-45b1-9d52-87f8533873f9.docx&Inline=true
127838,314473,"Recomenda a contratação de médicos e demais profissionais de saúde, não objetores, necessários para garantir o direito de acesso à interrupção voluntária da gravidez",L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a59344f5463794e7a45744d474a6c597930305a6a646d4c546c6d59545974595451334e7a597a4d7a4d354d5449794c6d52765933673d&fich=b6897271-0bec-4f7f-9fa6-a47763339122.docx&Inline=true
127839,314479,"Recomenda ao Governo a defesa da dignidade da vida humana intrauterina, apoio às famílias e à maternidade e paternidade vulneráveis",CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576595745785a5745354e574d74595455304e793030596a637a4c5745774e6d4574596a41774f5441335954686a4d6a6b784c6d52765933673d&fich=aa1ea95c-a547-4b73-a06a-b00907a8c291.docx&Inline=true
127840,294141,Constrangimentos nos Serviços de Ginecologia e Obstetrícia,PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f575178595449345a4455744e5755334d693030596d566c4c5745784e324d745a6a686c5a5451794d6a63784d4756694c6d52765933673d&fich=9d1a28d5-5e72-4bee-a17c-f8ee422710eb.docx&Inline=true
127841,294142,"Pela garantia e promoção dos direitos sexuais e reprodutivos ao longo da vida, incluindo na menopausa",PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4749794e6a6b335a446b744e47553459793030593249344c5749344e574d744e7a6c6c4d574d314e6d45794f5463334c6d52765933673d&fich=4b2697d9-4e8c-4cb8-b85c-79e1c56a2977.docx&Inline=true
127842,304139,Reforço das medidas de acompanhamento da grávida e puérpera no Serviço Nacional de Saúde,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d546378596a4130596a63744d474d355a5330305a6a426c4c574a6b4d6d4d744d4449774e32526d4d7a4d7a4d3259784c6d52765933673d&fich=171b04b7-0c9e-4f0e-bd2c-0207df3333f1.docx&Inline=true
127843,284096,Pela proteção da Mulher Grávida nos Cuidados de Saúde e no Trabalho,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d5449334f574535596a4574597a5a6a4d4330304e444e694c54677a5a4449744d4759324d6a6b3559324d334d5449324c6d52765933673d&fich=1279a9b1-c6c0-443b-83d2-0f6299cc7126.docx&Inline=true
127844,304303,Recomenda ao Governo que apele à transparência democrática em Moçambique e facilite o diálogo entre agentes políticos,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a57457a4f5751334d6a4d7459575a6c4d53303059324e6b4c574a6c4d6a6b744d6d55344d54466b4e44566a5a4459324c6d52765933673d&fich=ea39d723-afe1-4ccd-be29-2e811d45cd66.docx&Inline=true
127845,304315,Recomenda ao Governo o não reconhecimento dos resultados eleitorais em Moçambique,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a4d35597a4d304e3245744f4445304d5330304d7a59344c57466c4d4451745a5751774f5759784e544d304e5759334c6d52765933673d&fich=f39c347a-8141-4368-ae04-ed09f15345f7.docx&Inline=true
127846,304317,Recomenda ao Governo Português o não reconhecimento dos resultados eleitorais em Moçambique e a adoção de uma postura firme em defesa da democracia,IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e446c69596d51304e4755744f474a6b4d43303059544a6b4c546c6a4f544974596a41794e546b774d6d4d304e6a6b794c6d52765933673d&fich=49bbd44e-8bd0-4a2d-9c92-b025902c4692.docx&Inline=true
127847,314398,Pela solidariedade com o povo moçambicano e pelo respeito pela soberania e independência da República de Moçambique,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a5755344d475a695a6a55744d6d51795a4330305a5441304c574a684d4455745a446c6b4d32493459545a695a6d59354c6d52765933673d&fich=ee80fbf5-2d2d-4e04-ba05-d9d3b8a6bff9.docx&Inline=true
127848,304328,"Recomenda ao Governo que defenda as Liberdades Política e Religiosa e os Direitos Humanos no Tibete, rejeitando a interferência da República Popular da China na reencarnação do Dalai Lama",IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d32566d4d44517a4e7a4d745957526d4d433030597a4d784c57497a596a4d745a4451334e6a5a6a4f474a685a6a4d774c6d52765933673d&fich=3ef04373-adf0-4c31-b3b3-d4766c8baf30.docx&Inline=true
127937,304237,Aprova o Estatuto da Pessoa Idosa,V,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d7a526b59544a695a5463744d544530596930304e4442694c5749794f5751744d7a6b334d4446685a5463344d7a67304c6d52765933673d&fich=34da2be7-114b-440b-b29d-39701ae78384.docx&Inline=true
127941,314477,"Admite a acumulação da prestação social para a inclusão com a pensão social de velhice e altera as regras de atribuição daquela quando esteja em curso a certificação da situação de deficiência, procedendo à alteração do Decreto-Lei n.º 126-A/2017, de 6 de outubro e do Decreto-Lei n.º 160/80, de 27 de maio",L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576595463354f47526a4d6d55744d6d4530595330304e6d55774c5749305a6d45744e4745784d7a466959574579596a49304c6d52765933673d&fich=a798dc2e-2a4a-46e0-b4fa-4a131baa2b24.docx&Inline=true
127942,314442,Pela aprovação de uma Estratégia Europeia para as Pessoas Idosas e instituição do Ano Europeu das Pessoas Idosas,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6a63784d444d774d546b744e5745784f53303059546b794c5467304e4463744f4449344d6a63325a44637a4d3251334c6d52765933673d&fich=27103019-5a19-4a92-8447-828276d733d7.docx&Inline=true
127943,314463,Recomenda ao Governo o desenvolvimento de uma Estratégia Nacional para o Envelhecimento Ativo e para a Longevidade,CDS-PP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6d45314d7a4d7a4e446b744d7a526d5a69303059544e6a4c5749794d574d744d6d55775a4759314d7a68695a544e6d4c6d52765933673d&fich=6a533349-34ff-4a3c-b21c-2e0df538be3f.docx&Inline=true
127944,314464,Implementação de um Plano de Desinstitucionalização das Pessoas Idosas,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a444a6b4e6d4d305a6d49745a446b314d793030597a426a4c546c684f474d745954566b4d7a466a4d575a6b4e324a684c6d527659773d3d&fich=d2d6c4fb-d953-4c0c-9a8c-a5d31c1fd7ba.doc&Inline=true
127945,314474,Recomenda o desenvolvimento de esforços para a adoção de uma Convenção Internacional sobre os Direitos das Pessoas Mais Velhas,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6d49784d6a46684f4445744e47553359533030596a6c6a4c5746694d6a59745a6a4d30597a6b355a4451335a4445314c6d52765933673d&fich=fb121a81-4e7a-4b9c-ab26-f34c99d47d15.docx&Inline=true
127946,314478,Recomenda ao Governo que garanta condições de vida dignas físicas e emocionais à população sénior,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d5441354f44426d5a6a51744d7a68694e5330304e5463794c57466d4d6d4d744e6a42694e7a4a6d5a4445354d7a46694c6d52765933673d&fich=10980ff4-38b5-4572-af2c-60b72fd1931b.docx&Inline=true
